Year,State,Total_Exp,Fire_Protection_Exp,Highway_Exp,Natural_Resources_Exp,Parks_Rec_Exp,Solid_Waste_Exp
1983,DE,5248.386777,31.67603306,391.7685951,88.62479339,69.63305785,22.61487604
1983,FE,3739.494936,0,2.395291541,203.920579,6.116548043,0
1983,FL,4228.890977,64.42697674,244.1125582,77.6132093,87.07888372,62.14827906
1983,GA,4745.87273,48.82472068,324.1585195,49.2398743,57.17074022,40.08659218
1983,HI,5540.588352,78.38302074,304.2744324,112.6574531,146.4185587,35.78479764
1983,IA,5184.012539,43.19609892,502.662487,60.22570533,60.39150122,27.37095088
1983,ID,4084.694501,43.54582484,387.1995926,147.4806517,35.03462322,34.7209776
1983,IL,4962.87615,73.14418442,305.1561048,26.30256814,86.90665264,31.46042598
1983,IN,4058.432661,52.63082568,219.746789,41.63779816,38.58311926,11.52917431
1983,KS,4912.703643,48.6705298,418.7483444,75.02069536,47.14569537,23.8352649
1983,KY,4035.619924,34.93990254,346.7049269,66.08067136,40.39361127,22.54845696
1983,LA,5419.185437,47.69692832,498.6703072,127.9244596,90.63526735,42.1178612
1983,MA,5715.996896,114.3686843,216.5807898,13.24435247,70.39041214,30.5673392
1983,MD,5386.784837,72.83422212,378.4460932,55.2571296,89.91745884,50.76420126
1983,ME,4345.469869,56.75982532,362.9467248,87.5720524,29.11266376,23.98427948
1983,MI,5795.601459,67.87334218,241.2506632,37.39566755,57.43280282,31.98894784
1983,MN,6082.225308,54.96401836,482.7249456,83.84351606,95.52523545,19.68510022
1983,MO,3713.990696,44.50606796,275.894013,45.21804208,42.32079288,20.36933656
1983,MS,4003.139797,31.9283489,392.1300623,80.43068536,26.15965732,29.87071652
1983,MT,5215.578624,33.9041769,561.6167077,191.3464373,35.8009828,36.26044226
1983,NA,5759.290331,32.43085734,153.5979161,234.2134547,40.54814536,18.66790566
1983,NC,4146.632549,38.65690308,224.7490538,54.36136252,39.50831002,40.49695574
1983,ND,5469.994091,33.87296898,536.0029542,147.760709,60,23.53028064
1983,NE,5985.147727,49.18939394,491.8699494,112.3017677,54.9570707,20.81944444
1983,NH,4071.270355,65.7954071,408.0835073,31.44258872,39.86012526,25.65762004
1983,NJ,5369.44242,66.21746116,228.5725764,32.93786824,87.90332084,36.20862346
1983,NM,5792.079628,57.30989956,569.1276901,93.19942611,89.16642755,41.00286944
1983,NV,6140.608648,113.1995565,488.2394679,69.5210643,172.3436807,5.77827051
1983,NY,7421.384859,92.78939334,297.5087918,18.87521909,87.86430712,79.68632328
1983,OH,4897.630286,66.67424102,246.4803502,25.68224995,46.09759732,26.78375862
1983,OK,4494.644681,54.29544072,346.0176292,52.98480243,57.9100304,26.0869301
1983,OR,5911.946476,91.79042594,338.4658876,98.71013946,71.95476819,15.02600829
1983,PA,4900.552206,35.21912486,272.9156952,35.9199189,34.05136002,28.86467308
1983,RI,5207.985355,122.8974895,201.1108786,21.83891214,44.19037656,27.4916318
1983,SC,4035.776129,27.6419295,160.1719233,51.44712431,33.68583798,33.55225726
1983,SD,4392.288601,30.27128428,563.95671,145.2554113,59.8095238,19.52092352
1983,TN,4649.911159,51.1695279,274.3085836,32.12918454,52.43733906,41.29055794
1983,TX,4450.57434,55.16950228,314.9259776,54.16683595,57.4468004,36.63318944
1983,US,5288.278598,64.86171468,302.6366741,60.65003998,68.88013997,37.33581132
1983,UT,5615.098432,49.7015674,339.3981192,82.20438872,77.32789969,28.60188088
1983,VA,4191.031087,62.70260558,306.0743936,25.17088948,48.6591195,46.10026954
1983,VT,4952.240918,35.22370936,480.3250478,102.833652,34.19502868,9.992351816
1983,WA,7028.632325,80.26139534,388.3502326,112.195814,80.34093024,34.72465116
1983,WI,5667.099131,63.62592672,400.4571065,64.4630375,75.36199958,46.67316246
1983,WV,4599.405141,32.02467866,400.2138818,67.95784062,51.99383033,21.25758354
1983,WY,8988.225491,68.55294118,1000.603922,210.2078432,188.8235294,42.48235294
1984,AK,22323.96887,190.5758755,1528.451362,684.8638132,308.8910506,156.6692607
1984,AL,4532.317308,43.8992915,346.5804656,50.00354251,50.25,37.34463562
1984,AR,3669.04569,30.3275862,295.2043104,65.75517241,27.04655172,22.74224138
1984,AZ,5641.968699,67.67134008,385.4039778,96.34887512,72.28366482,49.94783176
1984,CA,6439.106098,96.38600836,214.9525616,116.7885776,104.7016716,31.2813032
1984,CO,5954.778234,65.32113564,422.2782335,102.9419558,109.5287066,20.24794952
1984,CT,5080.770126,98.66477988,304.5949686,25.9672956,51.47924528,39.4918239
1984,DC,11045.25434,184.1484992,228.1706162,0,127.9842022,103.1721959
1984,DE,5883.880718,30.5130719,398.5392156,81.67320262,77.92810458,22.40849674
1984,FE,3935.918584,0,3.358422559,245.4192728,6.526025655,0
1984,FL,4561.423642,72.33152174,248.3492754,84.10923913,87.64836957,66.90036232
1984,GA,4714.293917,51.54481576,279.2822622,51.08791774,58.82399315,39.72510712
1984,HI,5614.210117,81.44941634,341.4610895,96.77042802,129.3365759,33.35214008
1984,IA,5402.920252,47.07729976,581.8293109,55.56628192,59.96991956,27.34172788
1984,ID,4296.833502,44.62764884,436.4843593,154.2623613,36.9889001,37.42280524
1984,IL,5114.777514,83.3131791,338.0229582,28.75376796,94.50087628,29.86908518
1984,IN,4341.500367,46.14474166,250.128985,47.01026016,37.46683766,14.32576035
1984,KS,5097.875824,49.02062706,459.860561,74.92326732,47.7169967,24.79042904
1984,KY,4348.820839,44.51096076,411.4554804,79.21840324,43.06197564,25.8976996
1984,LA,5687.285909,51.22363636,499.8468182,141.0890909,63.31863636,44.79818182
1984,MA,5947.017463,121.1549392,221.052217,11.00325287,61.69286081,32.17736688
1984,MD,5487.348224,75.80801832,333.7910653,47.31867124,91.04558992,55.76815578
1984,ME,4675.031141,64.9083045,363.3096886,90.21280277,35.94982698,29.7716263
1984,MI,5982.122997,68.12067632,282.9519284,45.4936457,60.2550558,32.2152724
1984,MN,6735.056277,51.78354978,525.3718134,86.07166908,109.03848,23.81096682
1984,MO,4042.222512,53.59557788,282.4980904,48.79678392,46.67095478,21.26512562
1984,MS,4281.457331,33.80449962,400.7005431,86.5159038,26.11714508,28.94336696
1984,MT,5729.708892,35.92935444,647.5785627,217.5956152,35.02801461,36.08282582
1984,NA,6053.951125,34.77886992,164.6645055,276.8860596,41.90586664,19.9705502
1984,NC,4295.124919,38.36404932,239.5584036,58.95425048,41.7229072,41.96463336
1984,ND,5985.220589,34.93235294,706.9058824,152.9852941,53.04705882,21.70882352
1984,NE,6300.295784,51.09754562,547.2322216,123.9358087,58.718691,22.2127124
1984,NH,4082.099283,74.64073694,414.5035824,31.31422723,33.29785056,25.09109518
1984,NJ,5764.378178,68.72069194,241.8610778,23.19041916,83.50978044,37.90844976
1984,NM,6093.625265,60.7268878,609.1799576,99.78122795,93.61185604,41.44248412
1984,NV,6068.535135,128.5989189,475.478919,77.31027028,138.2789189,6.25945946
1984,NY,8124.730925,99.90025922,295.6536684,15.71948608,87.23734926,93.2870506
1984,OH,5186.325386,74.39113428,327.9126466,28.67032967,46.9243807,28.23952318
1984,OK,4884.562081,56.9586123,342.102252,46.70967742,64.65185636,41.73584906
1984,OR,6134.503562,105.2125984,361.0461193,102.7529059,79.54180727,15.5808024
1984,PA,4919.693102,37.76335168,272.1914516,36.35548033,38.05619974,29.61811256
1984,RI,5532.962578,129.0956341,248.8191268,25.41995842,49.53222454,30.12058212
1984,SC,4162.414731,30.85880196,217.8264058,56.53728607,34.64242054,36.22249388
1984,SD,4710.375896,31.28837876,666.3070302,159.5609756,71.1850789,19.42037303
1984,TN,4662.838276,46.78557712,320.2009814,34.27608278,46.87006614,40.42585876
1984,TX,4725.078154,57.34128818,311.7774724,55.63141126,65.46860748,38.04885362
1984,US,5561.908379,69.55773984,322.8618142,62.99819441,70.77551896,39.9411004
1984,UT,6408.312577,53.94697904,452.7891492,98.9864365,86.28729964,26.297164
1984,VA,4382.279412,66.6704465,314.8373494,26.60311835,50.43621546,49.8579022
1984,VT,5367.851992,39.92409868,543.7457305,101.9127135,39.8975332,12.03036053
1984,WA,7074.571823,86.79373848,345.4562616,99.85220994,90.62891344,44.03683242
1984,WI,5814.914696,72.12288852,435.1532939,66.87880068,77.6241554,47.61486486
1984,WV,4716.930497,31.95643154,397.8578839,69.32365145,41.76348548,22.37759336
1984,WY,9807.746535,68.74851486,1169.520792,224.2336634,170.1425743,58.86336634
1985,AK,24137.47745,181.9962406,1809.101504,631.1992481,169.6390977,156.4699248
1985,AL,5088.807451,48.74402214,410.049333,54.67153284,48.94336774,40.86584446
1985,AR,4206.177052,33.8444349,354.746025,74.94026644,32.0988397,26.59905458
1985,AZ,6214.173053,77.53015076,485.9403266,107.8542714,88.02889447,52.06407036
1985,CA,7163.157823,103.3160622,243.243599,125.5335275,106.8143414,34.89762112
1985,CO,6330.621688,97.04518542,439.7469616,97.69086943,126.5403553,20.08787784
1985,CT,5599.564511,105.9600125,377.1177757,24.29365824,54.79912528,41.59512652
1985,DC,11977.21575,213.288189,282.7496062,0,126.9984252,106.0913386
1985,DE,6391.477346,32.26213592,467.5275081,87.4012945,74.7184466,23.5145631
1985,FE,4338.07014,0,3.505321027,218.8808191,6.548309544,0
1985,FL,5076.81288,80.00510968,285.9231786,100.5691129,93.56039116,74.7444278
1985,GA,5256.41137,56.59768572,383.012913,59.82424954,57.02901224,40.3488177
1985,HI,6175.876924,80.10192308,258.4038462,96.23076923,131.65,36.725
1985,IA,5828.563957,52.13003534,660.955477,63.28975265,71.20918728,31.17667844
1985,ID,4670.839035,48.67002012,486.2092556,159.2595573,36.9416499,40.52917506
1985,IL,5473.53079,88.51,395.5891228,32.10824562,116.7049123,30.4145614
1985,IN,4677.564938,48.55028394,302.200403,53.8615131,46.40740062,16.06154973
1985,KS,5461.738772,60.5315204,562.4622991,91.54017305,69.97939844,27.48578492
1985,KY,4511.396211,43.0533153,381.3661706,85.19891746,44.76860622,27.27090664
1985,LA,5806.752722,56.1901089,465.4500907,124.6628857,66.72232304,48.1592559
1985,MA,6415.033327,133.1759905,236.8505356,17.45553477,72.72640708,37.44057134
1985,MD,5706.135056,81.66598686,405.3496487,69.1126218,103.7004305,56.1133016
1985,ME,5047.105761,62.89595872,425.539123,90.26655202,40.34909716,30.99742046
1985,MI,6168.461437,70.65491406,311.2659762,56.63970913,64.66240635,34.9863376
1985,MN,7225.839388,52.52963672,584.1008604,106.7619503,107.9397706,25.48231358
1985,MO,4371.7814,54.7692,368.3496,51.304,55.984,22.1304
1985,MS,4569.213292,36.80757342,428.4134467,90.00463678,27.82225657,31.83153014
1985,MT,6316.018248,40.35766424,739.7785888,249.5523114,39.30413625,37.51581508
1985,NA,6644.195827,37.47680352,186.3683277,254.0039803,45.04895681,21.90617172
1985,NC,4944.922769,40.88583306,296.0837864,66.33386633,49.28557723,45.27246562
1985,ND,6477.509601,35.47415066,799.760709,166.8419498,58.61152142,25.3914328
1985,NE,6922.319243,52.85047318,617.458675,138.5526814,61.28832808,22.21072556
1985,NH,4254.02006,73.67502508,434.5436308,31.72116349,35.16349047,26.76429288
1985,NJ,6243.273461,71.20539254,303.4118424,24.07930214,91.88395454,48.38884484
1985,NM,6359.629347,63.10987482,565.6634215,107.9137691,113.635605,52.76077886
1985,NV,6335.319663,135.8128286,546.5152472,61.51840168,136.8538381,4.100946372
1985,NY,8903.143661,107.4943795,335.5176484,20.78495954,99.36971673,104.8214928
1985,OH,5587.307219,79.02077318,304.9151374,34.78043782,52.08290639,30.82384722
1985,OK,5229.634668,61.24121064,382.1828187,57.89789055,66.59003362,44.07704066
1985,OR,6464.392069,118.03367,414.5057988,117.0250655,80.77141788,16.49756828
1985,PA,5376.526124,38.59604112,343.4901028,40.18367174,40.67199048,31.99915046
1985,RI,5969.757482,135.8307534,318.0350877,24.53250774,56.5758514,30.3364293
1985,SC,4766.808659,35.52649106,255.789888,62.39903118,37.9339994,38.98395398
1985,SD,5370.373926,34.95415472,752.8653295,169.5702006,81.15472779,17.9226361
1985,TN,5195.99597,55.8349947,365.3043478,39.4154825,55.5359491,48.18154826
1985,TX,5172.529098,61.3784797,319.8152768,60.61131936,67.18503042,39.83076262
1985,US,6054.282523,74.95360704,366.0161023,70.31824941,77.01898396,43.81234344
1985,UT,7413.559343,57.67985392,562.2020694,143.4595253,76.10468654,29.6311625
1985,VA,4797.833945,73.19265092,366.8279966,29.46771654,67.3623797,61.13000874
1985,VT,5782.167925,42.72830188,604.9735849,110.6037736,43.84150943,14.55849057
1985,WA,7513.818636,89.3490909,486.8763636,116.6786364,91.105,42.29272728
1985,WI,6326.838669,75.7514743,449.5758214,73.22114574,84.37405224,50.70893008
1985,WV,5141.481908,33.30152072,473.092816,86.2307289,48.09124278,23.28474042
1985,WY,10440.704,65.524,1375.612,251.56,152.128,69.556
1986,AK,22407.51471,205.1139706,1328.426471,593.3786765,164.7867647,129.25
1986,AL,5442.387274,53.01102204,413.5756514,64.76953908,58.9774549,41.15931864
1986,AR,4667.174957,36.27701544,441.1946826,80.23756432,32.83447684,28.49571184
1986,AZ,6829.396615,83.30773882,551.6330109,120.1505441,105.6898428,54.59310762
1986,CA,7810.612722,112.5842373,248.9949082,136.5330972,114.2012398,36.91484024
1986,CO,6621.197714,74.35094224,496.6753166,86.19029966,139.5971579,18.72227371
1986,CT,6075.37376,110.4050868,424.7251861,34.56699752,59.02171216,45.45719602
1986,DC,12732.34483,225.7272728,287.0219436,0,149.2037618,111.7429467
1986,DE,6664.036624,32.32484076,483.0541401,97.32802548,73.39171974,25.67834394
1986,FE,4565.807282,0,2.365355865,244.1188841,6.054977866,0
1986,FL,5488.784796,85.41172438,306.7696264,110.5899897,124.6636956,89.75899898
1986,GA,5760.15037,62.21265406,386.9534922,64.01774856,60.69580936,45.39884964
1986,HI,6210.395438,85.0798479,280.2870722,111.7585551,139.7034221,136.7319392
1986,IA,6140.065903,53.17191978,644.1017192,81.31948424,68.8008596,31.96060172
1986,ID,4945.837374,53.64040404,515.880808,170.4969697,41.18787878,44.6909091
1986,IL,5918.956793,94.96689206,397.4906472,37.04628084,125.0526038,31.95837358
1986,IN,4989.463512,49.09350936,314.4778144,63.03923726,48.90942428,16.3843051
1986,KS,5844.548705,60.48499794,605.3201808,97.88984792,62.75791204,26.54993834
1986,KY,4834.876356,45.46149674,440.2613882,89.71583515,48.5867679,26.2521692
1986,LA,6179.869752,59.42409802,492.3630588,143.1785795,81.3560245,51.03199456
1986,MA,7104.627308,141.1106217,259.8150094,27.89666272,79.45383704,44.31814332
1986,MD,6200.975707,89.51593492,400.4898596,75.57610876,110.0205037,62.08023178
1986,ME,5502.526496,68.9076923,451.68547,97.15384615,40.81025642,30.86324786
1986,MI,6877.739374,71.05850132,345.3095968,57.557844,70.44741455,33.5508326
1986,MN,7765.141735,59.5296076,624.0760999,108.0380499,122.373365,32.98501784
1986,MO,4748.471232,60.21978898,406.6613578,56.63069878,68.08003186,20.45590284
1986,MS,4962.741326,38.35774866,457.699306,93.28141866,30.57286044,31.90285274
1986,MT,6699.388206,41.7027027,836.5896806,234.066339,50.08845209,37.4078624
1986,NA,7063.255925,39.92173504,200.3341815,281.9056023,48.38327094,24.29706871
1986,NC,5452.64236,45.68712432,306.5745018,68.10724454,53.2834546,47.92755458
1986,ND,6587.579104,38.31641792,718.161194,182.0059701,62.67462686,28.05074626
1986,NE,7290.984753,54.09148666,617.2897078,123.8970775,68.8678526,21.99618806
1986,NH,4686.032195,78.85463414,447.3736586,47.93560976,36.01756098,37.1590244
1986,NJ,6978.849646,79.1886644,402.4681187,27.83967463,102.3925479,54.22408816
1986,NM,6745.438824,60.02187286,585.7908408,112.9897471,104.5919344,53.65413534
1986,NV,6816.907238,151.2395515,567.991845,80.6850153,144.1406728,3.200815494
1986,NY,9543.342399,111.2021533,371.8761846,22.1414232,108.6528346,118.4389615
1986,OH,6015.170643,86.04492078,341.0344828,29.70978565,52.71276794,32.06337372
1986,OK,5761.649862,65.16753766,423.4897018,57.64463572,76.34122348,47.05441132
1986,OR,6749.463487,123.8606557,410.2228018,115.1423249,91.59388972,17.81073025
1986,PA,5748.374692,42.5041161,379.7365696,41.1037936,46.72426377,42.14665196
1986,RI,6316.321393,138.8249744,348.7287615,26.9703173,58.67144319,32.94370522
1986,SC,5572.006282,38.59168412,262.765181,67.59078672,45.44481006,42.1609333
1986,SD,5265.824713,38.98275862,757.2729885,176.0862069,71.83908046,18.73850575
1986,TN,5624.265879,58.75669972,390.944081,40.09791095,62.00295421,52.55285926
1986,TX,5662.197694,67.64893424,444.7644466,64.11508967,70.47001992,41.54278124
1986,US,6540.943559,79.84347008,396.2549007,75.649954,84.67581646,48.59413742
1986,UT,7085.219483,60.51232712,497.9194228,128.2429345,83.02946482,30.87793144
1986,VA,5297.554887,80.97694426,448.7198899,47.5330351,69.34858912,76.62973158
1986,VT,6131.410112,44.37827716,603.4157303,117.7640449,42.88389513,18.29588015
1986,WA,7765.45722,91.897148,397.495621,120.5281833,104.6072311,44.78463956
1986,WI,6763.343356,78.05803196,478.126577,77.7489487,86.2746005,56.5744323
1986,WV,5551.018597,34.21891604,527.6131775,91.87566418,50.89479277,22.89798088
1986,WY,11346.24194,66.70564516,1434.455645,303.25,163.3306452,61.14919354
1987,AK,23664.73284,188.2226345,1940.374768,530.9276438,185.6920223,98.22634508
1987,AL,5453.596513,56.65803238,356.0931506,61.7618929,59.41270237,45.76388542
1987,AR,4766.098207,39.02305722,436.7719898,84.78309138,36.83689154,30.77198976
1987,AZ,7385.891767,90.1635147,744.7977888,167.4780332,101.5484434,60.36485306
1987,CA,8424.492313,122.5996328,278.1283076,154.4911258,129.248875,41.13280772
1987,CO,7542.935583,92.71595092,527.9441717,83.52208589,178.2570552,19.93251534
1987,CT,6818.093317,123.5337234,500.407145,36.4052972,68.42562366,51.59716662
1987,DC,13775.00471,275.1491366,365.3375196,0,166.4709576,113.877551
1987,DE,7090.678179,31.48508634,495.5102041,98.51491366,76.4866562,26.35164836
1987,FE,4740.842548,0,2.571309469,342.8261291,6.203335686,0
1987,FL,6013.2674,92.46078186,325.3713428,116.7176794,110.8820538,115.4281904
1987,GA,6243.232442,68.51610824,399.3421392,73.71907217,65.2638531,48.78640464
1987,HI,6509.990637,89.82397004,276.9850188,107.4307116,150.4269663,125.3033708
1987,IA,6322.555114,53.10227684,641.4701843,94.34260933,72.01445608,36.41199856
1987,ID,5252.055837,56.09543148,503.484264,170.5583756,43.79086294,48.98071066
1987,IL,6295.800457,92.72776754,429.2917216,40.4113774,133.7908875,33.58827144
1987,IN,5429.822035,56.67275718,346.4838297,55.45221999,48.28613192,18.86826238
1987,KS,6136.891206,67.11329244,624.0417178,95.68997956,65.59836401,26.74846626
1987,KY,5301.052945,50.94162368,491.007331,98.5756177,49.450448,33.30925876
1987,LA,6397.016345,63.85082872,467.0722837,149.6137201,72.43876612,54.06077348
1987,MA,7788.396967,149.4625105,305.8244314,38.25172705,93.91238417,56.16242628
1987,MD,6585.565047,98.87910644,483.9408672,85.51029347,123.9894875,64.59745948
1987,ME,5912.585654,72.71392406,455.2371308,93.51392406,38,76.29198312
1987,MI,7231.0738,73.19995646,349.3908785,57.79492762,82.34004572,38.19244584
1987,MN,8337.570011,59.0970484,630.5912632,119.4030697,135.0739079,38.3674144
1987,MO,5142.303935,64.07000198,382.9084438,61.89638126,69.60846352,21.00929404
1987,MS,5211.800695,43.89107764,427.7087678,88.26342218,33.06604867,33.93511008
1987,MT,6890.142857,43.6795031,760.1937888,221.0509316,43.68695652,42.84720496
1987,NA,7477.569803,43.14225161,210.1883907,383.8623091,51.67909397,26.82498586
1987,NC,5848.156308,51.42286072,319.1761399,67.9156777,61.1033729,54.39287946
1987,ND,6991.490166,39.89107414,688.2299546,196.2420575,62.32677761,30.29652042
1987,NE,7302.608168,55.73197192,566.3765156,111.7294193,64.11486918,24.58328016
1987,NH,5163.904174,85.31878558,481.0094876,56.86148008,41.24667932,34.50664136
1987,NJ,7539.752836,80.96050058,385.3004824,33.45091904,107.8748533,74.1327076
1987,NM,6883.254225,69.31845842,647.0453009,108.3772819,101.3793103,47.81338742
1987,NV,7174.807429,151.1476051,551.7204302,87.3880743,205.2199414,3.251221896
1987,NY,10437.74828,123.6207958,391.8143153,25.76741844,115.1482456,123.9506408
1987,OH,6448.870167,88.9302974,341.7384758,32.84219331,60.18866171,36.37657992
1987,OK,5796.549844,66.55389408,410.5457944,62.3588785,79.66417446,44.07850468
1987,OR,7056.678637,113.844502,465.0536839,122.8633839,86.15401704,23.2728619
1987,PA,6160.195411,43.48471764,399.2845652,46.41927018,44.92354584,47.63813394
1987,RI,6587.654545,151.2323232,326.5010102,25.78989898,64.67878788,36.57373738
1987,SC,5642.831115,41.93966282,273.1410826,71.88701568,49.95385981,42.83703046
1987,SD,5921.188218,41.27873564,705.0574712,141.4626437,78.14367816,17.72988506
1987,TN,6149.299185,66.45745348,389.8009618,43.21555509,72.5866611,48.12586242
1987,TX,6084.776922,74.29695584,465.5118518,69.83828661,82.34400192,41.75562508
1987,US,7013.799092,86.28450322,415.5574249,82.15237123,90.97192553,53.64997172
1987,UT,7252.722884,59.92967818,432.1907032,173.2121573,89.13110846,29.45292014
1987,VA,5736.568442,87.22016184,473.7063385,52.12002698,76.16722859,70.92852326
1987,VT,6567.261112,49.8962963,690.4185185,104.6592593,42.35185186,24.13333334
1987,WA,8322.11143,119.1151809,446.760812,126.5564872,99.56178287,56.80494264
1987,WI,7054.107995,95.00795312,524.6642946,86.9267476,91.03139389,60.50690666
1987,WV,5978.032292,34.9795479,520.3724434,103.2325081,55.96878364,23.10441334
1987,WY,11303.95178,72.21802936,1351.178197,343.4926625,115.2620545,60.21383648
1988,AK,22038.26015,174.3800738,1694.066421,560.3911439,284.2546126,92.9594096
1988,AL,5826.317098,60.75596422,422.1719682,70.13170974,67.03479125,45.08846918
1988,AR,4918.851472,39.79940248,412.8348271,85.13529662,38.6837388,32.46777636
1988,AZ,7724.451768,95.50438472,689.308628,151.1434229,118.6155587,55.90551626
1988,CA,8833.975232,153.8859612,290.4267848,157.0215008,145.4638139,43.04208826
1988,CO,7472.948497,101.0441447,516.4782342,82.4101778,160.852851,57.64255058
1988,CT,7536.027201,130.1491443,596.2915648,37.1106357,82.90647922,120.3600244
1988,DC,15326.17778,283.2920634,446.863492,0,167.3936508,120.2571429
1988,DE,7783.41821,35.88580246,617.2654321,87.77777777,80.31481482,28.08024692
1988,FE,4968.576559,0,1.541928597,326.7129927,6.543994045,0
1988,FL,6441.97489,96.48984236,391.2044531,118.9772469,127.047619,115.5148708
1988,GA,6598.059056,74.1551615,418.5031666,74.52279924,81.77612412,55.49620012
1988,HI,6845.645371,93.02962962,345.1055555,115.6055556,207.9944444,92.43888888
1988,IA,6661.307803,57.2283237,683.8771676,84.18858382,81.55130058,36.53395954
1988,ID,5577.340771,56.72210954,519.3346856,193.3042596,46.09939148,56.05070994
1988,IL,6658.700264,152.7524144,434.1784021,40.91975418,137.5768218,37.20351186
1988,IN,5710.2693,61.0600874,354.258558,53.65222142,49.87800437,24.57574654
1988,KS,6294.145817,69.6303818,606.5548335,99.60926076,66.32250203,28.45735174
1988,KY,5670.820924,49.2902174,468.4538044,99.5375,53.56304348,33.1472826
1988,LA,6426.834694,64.83795756,441.3401726,130.0442994,76.90790394,48.13383072
1988,MA,8483.4102,162.3063545,329.0826086,45.75685618,101.0705686,70.5812709
1988,MD,7015.1228,105.2318592,552.1545728,84.88879347,137.2859596,71.6307428
1988,ME,6396.701827,73.45182724,465.0913622,116.5232558,52.18604652,81.0564784
1988,MI,7785.371773,78.45736602,373.0334128,60.15144283,92.38142764,70.34367542
1988,MN,8742.824488,62.76815642,661.8077281,123.8389199,142.9981378,36.67085662
1988,MO,5376.385085,71.82644628,389.9390004,60.94372294,77.92522629,20.28099174
1988,MS,5676.940698,48.47209302,402.8302325,102.7868217,40.81550388,29.89767442
1988,MT,6808.15375,45.1375,700.6075,253.3775,47.4425,39.595
1988,NA,7853.191146,48.0691373,218.8066168,368.5866363,55.9092757,30.06147673
1988,NC,6282.972226,57.68029626,372.7847554,77.76546829,74.19009412,61.6994291
1988,ND,7049.665649,54.2687023,745.5938932,195.0229008,63.62137404,40.30839694
1988,NE,7503.615532,60.02164226,583.3265436,131.3201782,74.11839592,25.73901974
1988,NH,5556.007387,94.84764542,497.8762696,59.28716528,50.0831025,47.31117266
1988,NJ,8148.381483,91.79512448,431.4865146,39.58506225,111.0767635,82.76711618
1988,NM,7228.858389,71.86308724,602.8389262,98.65503356,119.6174497,56.51677852
1988,NV,7438.200001,157.6055814,545.8827906,92.39813954,174.4223256,2.688372094
1988,NY,11136.24168,129.24575,406.4747785,30.7990636,120.787693,139.4869851
1988,OH,6788.162052,91.6277433,355.591814,30.76729327,66.20835263,39.11769608
1988,OK,5997.383013,68.30691506,439.9804231,53.10009472,74.41806125,48.26397222
1988,OR,7344.87231,126.122583,409.6037942,143.0798978,88.36701934,21.27179862
1988,PA,6522.07817,44.53824076,412.1021442,52.04794868,46.95222016,50.92875232
1988,RI,7198.644578,161.0080321,423.9457832,32.61646586,77.90763052,40.02409638
1988,SC,6046.928781,42.09671746,338.2725674,87.05627198,51.99589684,45.86576788
1988,SD,5783.575932,40.95988538,738.4040115,133.025788,92.06303724,19.79083095
1988,TN,6583.607839,67.1389465,415.9357114,43.81169639,77.62048943,47.92368312
1988,TX,6286.300534,74.56854862,509.2710145,71.31601368,76.88090238,46.2452751
1988,US,7399.270396,96.1382746,434.8623017,83.82963444,98.75184003,60.12552698
1988,UT,7134.32386,61.12611012,441.6044997,93.50858496,88.4428656,42.16814683
1988,VA,6258.963062,94.8643366,544.1060129,50.75898626,89.26188504,72.48600298
1988,VT,6984.849091,50.5890909,650.8036363,120.6945455,45.64363636,29.17454546
1988,WA,8532.320474,100.0232759,414.9288794,118.5357759,113.7521552,74.2375
1988,WI,7314.917255,102.9108254,474.4102032,88.03649938,103.4326006,62.58772294
1988,WV,5950.799453,32.87103826,553.8590164,86.0863388,51.17704918,24.13224044
1988,WY,11118.68602,88.98064516,1148.486022,327.7849462,113.5827957,57.60860216
1989,AK,22766.22304,167.9232176,1815.042048,588.3583181,251.1882998,84.64716636
1989,AL,6349.758313,66.35632754,432.4059554,73.21042184,74.49826302,50.44168734
1989,AR,5161.257459,44.10485934,391.3546462,97.6342711,40.60443308,38.12190964
1989,AZ,8252.58338,98.97625622,752.9552733,162.8856985,119.2357813,60.1170624
1989,CA,9220.755835,124.0583202,276.9618044,165.1824218,127.5786159,42.64261756
1989,CO,7777.910866,102.453602,578.3394384,89.36141636,164.1459096,47.7008547
1989,CT,8804.092903,142.321657,732.6329576,52.20834603,83.12397198,272.2808407
1989,DC,16050.75,315.8525642,356.8942308,0,180.0288462,123.0865385
1989,DE,8452.969605,36.30395136,632.7051672,94.71428572,123.118541,116.7446809
1989,FE,5145.746478,0,3.144004311,215.7897082,6.944360037,0
1989,FL,7067.333755,109.1948093,402.5261909,126.1414781,157.5611647,137.5693939
1989,GA,7052.760412,84.85384496,402.1750117,84.08423023,103.5192638,65.74200593
1989,HI,7626.446575,101.4757991,377.8283105,169.9342466,237.9652968,140.5771689
1989,IA,7341.479971,56.36448936,702.0584627,95.77769758,84.08661133,39.78924576
1989,ID,5993.773642,60.8169014,621.6720322,203.8088532,51.45472837,49.57142857
1989,IL,6795.657406,106.2266433,437.3060473,46.18562664,159.1693252,46.16494304
1989,IN,6246.317886,66.17451122,369.0235336,54.80557567,53.53511948,21.33924692
1989,KS,6776.917914,76.52244238,566.1148402,121.7088556,69.16781238,29.67569754
1989,KY,6109.58662,52.8430786,563.4849062,95.60130542,62.73375034,39.37612184
1989,LA,6867.450741,68.4034799,430.6287326,105.8208324,80.26757582,57.28803198
